Time,Heading
2016-05-09 22:07:10 +0000,319.274968
2016-05-09 22:07:11 +0000,311.721578
2016-05-09 22:07:12 +0000,314.657851
2016-05-09 22:07:13 +0000,311.101330
2016-05-09 22:07:14 +0000,309.895522
2016-05-09 22:07:15 +0000,309.480147
2016-05-09 22:07:16 +0000,306.481800
2016-05-09 22:07:17 +0000,309.649121
2016-05-09 22:07:18 +0000,306.549402
2016-05-09 22:07:19 +0000,306.791123
2016-05-09 22:07:20 +0000,305.998953
2016-05-09 22:07:21 +0000,299.350770
2016-05-09 22:07:22 +0000,305.676924
2016-05-09 22:07:23 +0000,314.380267
2016-05-09 22:07:24 +0000,318.252870
2016-05-09 22:07:25 +0000,317.541970
2016-05-09 22:07:26 +0000,316.676295
2016-05-09 22:07:27 +0000,313.831180
2016-05-09 22:07:28 +0000,313.664162
2016-05-09 22:07:29 +0000,319.860592
2016-05-09 22:07:30 +0000,329.047183
2016-05-09 22:07:31 +0000,328.057452
2016-05-09 22:07:32 +0000,323.150350
2016-05-09 22:07:33 +0000,318.324207
2016-05-09 22:07:34 +0000,325.327133
2016-05-09 22:07:35 +0000,322.380966
2016-05-09 22:07:36 +0000,321.996142
2016-05-09 22:07:37 +0000,316.737764
2016-05-09 22:07:38 +0000,317.331727
2016-05-09 22:07:39 +0000,319.709974
2016-05-09 22:07:40 +0000,321.882421
2016-05-09 22:07:41 +0000,317.878228
2016-05-09 22:07:42 +0000,324.845986
2016-05-09 22:07:43 +0000,332.644028
2016-05-09 22:07:44 +0000,316.783019
2016-05-09 22:07:45 +0000,315.690993
2016-05-09 22:07:46 +0000,311.409615
2016-05-09 22:07:47 +0000,310.940540
2016-05-09 22:07:48 +0000,308.809580
2016-05-09 22:07:49 +0000,306.604888
2016-05-09 22:07:50 +0000,300.863637
2016-05-09 22:07:51 +0000,302.161411
2016-05-09 22:07:52 +0000,295.409999
2016-05-09 22:07:53 +0000,301.672501
2016-05-09 22:07:54 +0000,296.293723
2016-05-09 22:07:55 +0000,313.461457
2016-05-09 22:07:56 +0000,312.176480
2016-05-09 22:07:57 +0000,314.752326
2016-05-09 22:07:58 +0000,313.336719
2016-05-09 22:07:59 +0000,315.304753
2016-05-09 22:08:00 +0000,314.735620
2016-05-09 22:08:01 +0000,320.435108
2016-05-09 22:08:02 +0000,311.037348
2016-05-09 22:08:03 +0000,311.406747
2016-05-09 22:08:04 +0000,310.063673
2016-05-09 22:08:05 +0000,312.843895
2016-05-09 22:08:06 +0000,313.513882
2016-05-09 22:08:07 +0000,316.321120
2016-05-09 22:08:08 +0000,318.160588
2016-05-09 22:08:09 +0000,300.000999
2016-05-09 22:08:10 +0000,295.428977
2016-05-09 22:08:11 +0000,296.357249
2016-05-09 22:08:12 +0000,299.633123
2016-05-09 22:08:13 +0000,305.471162
2016-05-09 22:08:14 +0000,295.982421
2016-05-09 22:08:15 +0000,291.776398
2016-05-09 22:08:16 +0000,298.049023
2016-05-09 22:08:17 +0000,303.187946
2016-05-09 22:08:18 +0000,307.420528
2016-05-09 22:08:19 +0000,304.339952
2016-05-09 22:08:20 +0000,316.704085
2016-05-09 22:08:21 +0000,322.030729
2016-05-09 22:08:22 +0000,316.594276
2016-05-09 22:08:23 +0000,306.859932
2016-05-09 22:08:24 +0000,299.869336
2016-05-09 22:08:25 +0000,304.798567
2016-05-09 22:08:26 +0000,303.862096
2016-05-09 22:08:27 +0000,298.263204
2016-05-09 22:08:28 +0000,298.709594
2016-05-09 22:08:29 +0000,314.072899
2016-05-09 22:08:30 +0000,297.132025
2016-05-09 22:08:31 +0000,300.895642
2016-05-09 22:08:32 +0000,306.283043
2016-05-09 22:08:33 +0000,303.285579
2016-05-09 22:08:34 +0000,305.283097
2016-05-09 22:08:35 +0000,312.513055
2016-05-09 22:08:36 +0000,309.129567
2016-05-09 22:08:37 +0000,304.383851
2016-05-09 22:08:38 +0000,295.358672
2016-05-09 22:08:39 +0000,289.709464
2016-05-09 22:08:40 +0000,290.323331
2016-05-09 22:08:41 +0000,289.742710
2016-05-09 22:08:42 +0000,293.177746
2016-05-09 22:08:43 +0000,291.051565
2016-05-09 22:08:44 +0000,287.672652
2016-05-09 22:08:45 +0000,320.005184
2016-05-09 22:08:46 +0000,314.913443
2016-05-09 22:08:47 +0000,307.333916
2016-05-09 22:08:48 +0000,305.656792
2016-05-09 22:08:49 +0000,307.161563
2016-05-09 22:08:50 +0000,306.780609
2016-05-09 22:08:51 +0000,310.524180
2016-05-09 22:08:52 +0000,318.767033
2016-05-09 22:08:53 +0000,318.201133
2016-05-09 22:08:54 +0000,313.460631
2016-05-09 22:08:55 +0000,310.096697
2016-05-09 22:08:56 +0000,313.916875
2016-05-09 22:08:57 +0000,313.971616
2016-05-09 22:08:58 +0000,317.870274
2016-05-09 22:08:59 +0000,318.177933
2016-05-09 22:09:00 +0000,305.538429
2016-05-09 22:09:01 +0000,302.649340
2016-05-09 22:09:02 +0000,312.457930
2016-05-09 22:09:03 +0000,316.110123
2016-05-09 22:09:04 +0000,326.476245
2016-05-09 22:09:05 +0000,321.925516
2016-05-09 22:09:06 +0000,323.750040
2016-05-09 22:09:07 +0000,329.083181
2016-05-09 22:09:08 +0000,327.045051
