Time,Lat,Lon,Altitude,Accuracy,Heading,Speed,ETA
1462374512.622447,42.359845,-71.090422,10.424716,65.000000,-1.000000,-1.000000,41.236360
1462374521.623620,42.359786,-71.090464,10.424716,191.018366,-1.000000,-1.000000,41.236360
1462374526.000104,42.359748,-71.090448,10.334995,222.032474,-1.000000,0.731821,41.236360
1462374527.000103,42.359972,-71.090665,4.736390,200.000000,-1.000000,0.535803,41.236360
1462374528.000104,42.360416,-71.090531,4.190823,50.000000,348.398438,0.710000,371.543860
1462374529.000103,42.360334,-71.090657,4.183102,30.000000,31.992188,0.850000,503.278432
1462374530.000104,42.360380,-71.090616,4.175320,10.000000,27.421875,0.710000,378.782797
1462374531.000105,42.360449,-71.090559,4.158047,10.000000,49.218750,0.640000,373.220330
1462374532.000104,42.360403,-71.090553,4.189297,10.000000,97.031250,0.270000,736.756159
1462374533.000103,42.360403,-71.090536,4.134060,10.000000,107.929688,0.460000,966.503427
1462374534.000105,42.360408,-71.090542,4.180691,10.000000,276.679688,0.850000,743.880710
1462374535.000104,42.360406,-71.090547,4.126461,10.000000,266.484375,0.630000,457.894127
1462374536.000104,42.360403,-71.090551,4.084652,10.000000,280.546875,0.630000,796.170700
1462374537.000104,42.360397,-71.090550,4.190334,10.000000,281.250000,0.240000,1008.876414
1462374538.000103,42.360391,-71.090550,4.028896,10.000000,260.156250,0.440000,658.734735
1462374539.000103,42.360385,-71.090547,4.202236,10.000000,234.140625,0.380000,676.226119
1462374540.000104,42.360381,-71.090549,4.316128,5.000000,256.289062,0.440000,579.755530
1462374541.000104,42.360385,-71.090563,4.166286,10.000000,289.335938,0.720000,1200.683305
1462374542.000103,42.360390,-71.090579,4.117519,10.000000,292.500000,1.100000,1437.355670
1462374543.000104,42.360395,-71.090593,4.007473,10.000000,297.773438,1.100000,294.265428
1462374544.000104,42.360395,-71.090606,3.824337,10.000000,307.265625,0.420000,493.339175
1462374545.000104,42.360391,-71.090621,3.608700,10.000000,331.171875,0.380000,667.793556
1462374546.000104,42.360383,-71.090630,3.458675,10.000000,41.835938,0.600000,629.762969
1462374547.000104,42.360375,-71.090640,3.371761,10.000000,82.617188,0.600000,624.791715
1462374548.000104,42.360372,-71.090645,3.677120,10.000000,56.953125,0.600000,1422.641056
1462374549.000104,42.360371,-71.090650,3.657619,10.000000,26.718750,0.860000,343.120998
