Time,Heading
2016-05-09 22:13:12 +0000,212.566155
2016-05-09 22:13:13 +0000,206.860730
2016-05-09 22:13:14 +0000,208.018988
2016-05-09 22:13:15 +0000,204.096486
2016-05-09 22:13:16 +0000,199.576278
2016-05-09 22:13:17 +0000,198.424392
2016-05-09 22:13:18 +0000,197.021283
2016-05-09 22:13:19 +0000,198.693980
2016-05-09 22:13:20 +0000,219.693560
2016-05-09 22:13:21 +0000,215.461873
2016-05-09 22:13:22 +0000,213.319123
