TimeStamp,Heading,Accuracy
2016-05-10 23:50:22 +0000,73.190994,25.000000
2016-05-10 23:50:22 +0000,79.101059,25.000000
2016-05-10 23:50:23 +0000,73.858025,25.000000
2016-05-10 23:50:23 +0000,79.223923,25.000000
2016-05-10 23:50:24 +0000,73.480064,25.000000
2016-05-10 23:50:24 +0000,78.492561,25.000000
2016-05-10 23:50:25 +0000,73.288528,25.000000
2016-05-10 23:50:25 +0000,78.320633,25.000000
2016-05-10 23:50:27 +0000,84.457344,25.000000
2016-05-10 23:50:28 +0000,78.476669,25.000000
2016-05-10 23:50:28 +0000,83.492958,25.000000
2016-05-10 23:50:29 +0000,78.439720,25.000000
2016-05-10 23:50:29 +0000,83.818268,25.000000
2016-05-10 23:50:30 +0000,78.564491,25.000000
2016-05-10 23:50:30 +0000,84.166466,25.000000
2016-05-10 23:50:30 +0000,89.897575,25.000000
2016-05-10 23:50:31 +0000,96.798775,25.000000
2016-05-10 23:50:31 +0000,102.115707,25.000000
2016-05-10 23:50:31 +0000,108.980515,25.000000
2016-05-10 23:50:31 +0000,114.229141,25.000000
2016-05-10 23:50:31 +0000,120.317078,25.000000
2016-05-10 23:50:31 +0000,128.837997,25.000000
2016-05-10 23:50:31 +0000,134.662308,25.000000
2016-05-10 23:50:31 +0000,143.407318,25.000000
2016-05-10 23:50:31 +0000,150.026840,25.000000
2016-05-10 23:50:31 +0000,157.736725,25.000000
2016-05-10 23:50:31 +0000,163.784378,25.000000
2016-05-10 23:50:31 +0000,169.159943,25.000000
2016-05-10 23:50:34 +0000,163.895035,25.000000
2016-05-10 23:50:37 +0000,158.648376,25.000000
2016-05-10 23:50:38 +0000,165.031189,25.000000
2016-05-10 23:50:38 +0000,171.155014,25.000000
2016-05-10 23:50:39 +0000,165.250015,25.000000
2016-05-10 23:50:39 +0000,170.790573,25.000000
2016-05-10 23:50:40 +0000,176.010681,25.000000
2016-05-10 23:50:45 +0000,170.717926,25.000000
2016-05-10 23:50:46 +0000,165.652283,25.000000
2016-05-10 23:50:46 +0000,171.421219,25.000000
2016-05-10 23:50:51 +0000,176.454712,25.000000
2016-05-10 23:50:51 +0000,170.969391,25.000000
2016-05-10 23:50:51 +0000,176.061157,25.000000
2016-05-10 23:50:52 +0000,170.945831,25.000000
2016-05-10 23:50:53 +0000,165.433029,25.000000
2016-05-10 23:50:54 +0000,172.001663,25.000000
2016-05-10 23:50:55 +0000,177.838730,25.000000
2016-05-10 23:50:56 +0000,172.799835,25.000000
2016-05-10 23:50:57 +0000,167.351105,25.000000
2016-05-10 23:50:57 +0000,172.503311,25.000000
2016-05-10 23:50:58 +0000,177.960190,25.000000
2016-05-10 23:50:59 +0000,172.744049,25.000000
2016-05-10 23:51:00 +0000,177.816315,25.000000
2016-05-10 23:51:01 +0000,172.495911,25.000000
2016-05-10 23:51:01 +0000,177.578888,25.000000
2016-05-10 23:51:02 +0000,171.895706,25.000000
2016-05-10 23:51:02 +0000,176.935959,25.000000
2016-05-10 23:51:03 +0000,171.451340,25.000000
2016-05-10 23:51:07 +0000,166.115356,25.000000
2016-05-10 23:51:07 +0000,159.747620,25.000000
2016-05-10 23:51:07 +0000,164.819565,25.000000
2016-05-10 23:51:07 +0000,170.061630,25.000000
2016-05-10 23:51:08 +0000,175.079865,25.000000
