Time,Lat,Lon,Altitude,Accuracy,Heading,Speed,ETA,Type,Outside
2016-05-10 15:01:59 +0000,42.359240,-71.090742,4.102871,10.000000,258.908112,1.499463,892.378543,Est,0
2016-05-10 15:02:02 +0000,42.359271,-71.090765,4.102871,10.000000,257.897552,1.512537,329.630552,Est,0
2016-05-10 15:02:05 +0000,42.359235,-71.090716,4.102871,10.000000,223.558792,1.526410,817.407401,Est,0
2016-05-10 15:02:07 +0000,42.359195,-71.090716,4.102871,10.000000,216.764008,1.544367,385.776380,Est,0
2016-05-10 15:02:10 +0000,42.359210,-71.090643,4.102871,10.000000,225.104935,1.547810,1083.913240,Est,0
2016-05-10 15:02:12 +0000,42.359247,-71.090602,4.102871,10.000000,238.346878,1.551593,547.125165,Est,0
2016-05-10 15:02:15 +0000,42.359256,-71.090680,4.102871,10.000000,258.904053,1.547673,517.223874,Est,0
2016-05-10 15:02:17 +0000,42.359289,-71.090739,4.102871,10.000000,251.944885,1.548481,314.053131,Est,0
2016-05-10 15:02:20 +0000,42.359299,-71.090816,4.102871,10.000000,258.848206,1.546925,506.136601,Est,0
2016-05-10 15:02:22 +0000,42.359269,-71.090798,4.102871,10.000000,260.983398,1.546925,350.794001,Est,0
2016-05-10 15:02:25 +0000,42.359265,-71.090876,4.102871,10.000000,253.018585,1.546925,275.920295,Est,0
2016-05-10 15:02:27 +0000,42.359291,-71.090832,4.102871,10.000000,238.174744,1.547597,485.460891,Est,0
2016-05-10 15:02:30 +0000,42.359267,-71.090883,4.102871,10.000000,241.207855,1.549645,298.767522,Est,0
2016-05-10 15:02:33 +0000,42.359241,-71.090928,4.102871,10.000000,266.424591,1.550421,271.678012,Est,0
2016-05-10 15:02:35 +0000,42.359022,-71.093277,5.727169,10.000000,240.117188,2.290000,115.028702,GPS,1
2016-05-10 15:02:36 +0000,42.359025,-71.093304,5.620083,10.000000,240.820312,1.980000,104.066367,GPS,1
2016-05-10 15:02:37 +0000,42.359028,-71.093323,5.591885,10.000000,239.062500,1.980000,250.899525,GPS,1
2016-05-10 15:02:38 +0000,42.359040,-71.093323,5.527462,10.000000,243.281250,0.990000,852.157952,GPS,1
2016-05-10 15:02:39 +0000,42.359051,-71.093324,5.502438,10.000000,245.390625,0.990000,268.558475,GPS,1
2016-05-10 15:02:40 +0000,42.359060,-71.093327,5.481655,10.000000,259.101562,0.840000,243.517415,GPS,1
2016-05-10 15:02:41 +0000,42.359067,-71.093340,5.567837,10.000000,267.539062,0.540000,960.227533,GPS,1
2016-05-10 15:02:42 +0000,42.359071,-71.093357,5.700680,10.000000,266.132812,0.870000,278.099948,GPS,1
2016-05-10 15:02:43 +0000,42.359064,-71.093412,7.174221,10.000000,260.156250,0.870000,784.604933,GPS,1
2016-05-10 15:02:44 +0000,42.359058,-71.093461,7.451565,10.000000,258.398438,0.870000,334.856641,GPS,1
2016-05-10 15:02:45 +0000,42.359052,-71.093508,7.961452,5.000000,255.234375,1.030000,818.666630,GPS,1
2016-05-10 15:02:46 +0000,42.359045,-71.093551,8.068996,5.000000,254.531250,1.470000,388.757517,GPS,1
2016-05-10 15:02:47 +0000,42.359037,-71.093590,8.615841,5.000000,252.070312,1.110000,206.930871,GPS,1
2016-05-10 15:02:48 +0000,42.359035,-71.093611,7.737972,5.000000,255.585938,1.110000,342.209407,GPS,1
2016-05-10 15:02:49 +0000,42.359036,-71.093624,7.111263,5.000000,258.046875,0.410000,448.236216,GPS,1
2016-05-10 15:02:50 +0000,42.359036,-71.093634,6.535244,5.000000,227.460938,0.410000,1282.114287,GPS,1
2016-05-10 15:02:51 +0000,42.359036,-71.093639,6.383358,5.000000,227.460938,0.460000,3026.900535,GPS,1
2016-05-10 15:02:52 +0000,42.359034,-71.093643,6.019436,5.000000,227.812500,1.180000,413.722551,GPS,1
2016-05-10 15:02:53 +0000,42.359034,-71.093646,5.599361,5.000000,227.460938,1.180000,715.221110,GPS,1
2016-05-10 15:02:54 +0000,42.359036,-71.093649,5.470913,5.000000,227.460938,0.970000,2049.285858,GPS,1
2016-05-10 15:02:55 +0000,42.359038,-71.093655,5.321865,5.000000,227.812500,0.970000,639.393463,GPS,1
2016-05-10 15:02:56 +0000,42.359035,-71.093662,5.160885,5.000000,227.812500,1.260000,292.953790,GPS,1
