Time,Lat,Lon,Altitude,Accuracy,Heading,Speed,ETA,Type,Outside
2016-05-11 00:51:43 +0000,42.359089,-71.093394,4.650570,10.000000,63.436297,1.245753,212.068235,Est,0
2016-05-11 00:51:46 +0000,42.359104,-71.093351,4.650570,10.000000,43.818440,1.250383,169.808756,Est,0
2016-05-11 00:51:48 +0000,42.359118,-71.093308,4.650570,10.000000,43.818440,1.253104,132.879317,Est,0
2016-05-11 00:51:51 +0000,42.359133,-71.093265,4.650570,10.000000,43.818440,1.257168,117.354133,Est,0
2016-05-11 00:51:53 +0000,42.359147,-71.093222,4.650570,10.000000,44.547552,1.257154,110.809500,Est,0
2016-05-11 00:51:56 +0000,42.359161,-71.093179,4.650570,10.000000,44.547552,1.259661,153.698671,Est,0
2016-05-11 00:51:58 +0000,42.359168,-71.093122,4.650570,10.000000,68.743436,1.260338,119.338601,Est,0
2016-05-11 00:52:01 +0000,42.359183,-71.093064,4.650570,10.000000,52.562943,1.263254,103.984919,Est,0
2016-05-11 00:52:04 +0000,42.359197,-71.093019,4.650570,10.000000,46.726757,1.263071,102.837857,Est,0
2016-05-11 00:52:06 +0000,42.359209,-71.092969,4.650570,10.000000,53.253458,1.265350,94.100962,Est,0
2016-05-11 00:52:09 +0000,42.359222,-71.092921,4.650570,10.000000,49.898787,1.266359,106.102718,Est,0
2016-05-11 00:52:11 +0000,42.359235,-71.092874,4.650570,10.000000,49.898787,1.268553,146.268362,Est,0
2016-05-11 00:52:14 +0000,42.359247,-71.092824,4.650570,10.000000,52.789930,1.270060,105.234376,Est,0
2016-05-11 00:52:16 +0000,42.359259,-71.092774,4.650570,10.000000,53.002207,1.271998,185.420949,Est,0
2016-05-11 00:52:19 +0000,42.359270,-71.092721,4.650570,10.000000,58.704531,1.272208,132.925145,Est,0
2016-05-11 00:52:21 +0000,42.359280,-71.092667,4.650570,10.000000,60.179247,1.274989,152.649749,Est,0
2016-05-11 00:52:24 +0000,42.359292,-71.092618,4.650570,10.000000,51.823008,1.277818,149.722750,Est,0
2016-05-11 00:52:27 +0000,42.359306,-71.092557,4.650570,10.000000,53.954413,1.279883,222.135654,Est,0
2016-05-11 00:52:29 +0000,42.359319,-71.092508,4.650570,10.000000,52.540679,1.282259,155.195628,Est,0
2016-05-11 00:52:32 +0000,42.359337,-71.092482,4.650570,10.000000,24.575284,1.284729,118.898380,Est,0
2016-05-11 00:52:34 +0000,42.359353,-71.092441,4.650570,10.000000,39.508659,1.287603,98.783010,Est,0
2016-05-11 00:52:37 +0000,42.359368,-71.092398,4.650570,10.000000,42.910168,1.288810,71.673065,Est,0
2016-05-11 00:52:39 +0000,42.359383,-71.092354,4.650570,10.000000,44.166655,1.290692,80.726022,Est,0
2016-05-11 00:52:42 +0000,42.359397,-71.092310,4.650570,10.000000,45.042920,1.289925,68.939081,Est,0
2016-05-11 00:52:44 +0000,42.359402,-71.092250,4.650570,10.000000,74.134786,1.291993,86.991613,Est,0
2016-05-11 00:52:47 +0000,42.359387,-71.092210,4.650570,10.000000,139.863373,1.291053,113.002529,Est,0
2016-05-11 00:52:49 +0000,42.359379,-71.092187,4.650570,10.000000,138.709248,1.291053,79.265654,Est,0
2016-05-11 00:52:52 +0000,42.359363,-71.092150,4.650570,10.000000,142.543464,1.291053,142.911290,Est,0
2016-05-11 00:52:55 +0000,42.359347,-71.092113,4.650570,10.000000,142.796482,1.289366,127.492912,Est,0
2016-05-11 00:52:57 +0000,42.359331,-71.092079,4.650570,10.000000,145.486315,1.285683,217.761649,Est,0
2016-05-11 00:53:00 +0000,42.359314,-71.092042,4.650570,10.000000,144.204743,1.284283,63.312226,Est,0
2016-05-11 00:53:01 +0000,42.359499,-71.091936,-0.339909,5.000000,179.296875,1.220000,60.971179,GPS,1
2016-05-11 00:53:02 +0000,42.359485,-71.091929,-1.993595,5.000000,164.882812,1.040000,106.791801,GPS,1
2016-05-11 00:53:03 +0000,42.359472,-71.091924,-2.191441,5.000000,164.882812,1.040000,181.346567,GPS,1
2016-05-11 00:53:04 +0000,42.359458,-71.091917,-2.415379,5.000000,165.585938,1.040000,102.229367,GPS,1
2016-05-11 00:53:05 +0000,42.359445,-71.091909,-3.458103,5.000000,160.312500,1.140000,61.151310,GPS,1
2016-05-11 00:53:06 +0000,42.359435,-71.091898,-1.992069,5.000000,155.390625,1.140000,118.269942,GPS,1
2016-05-11 00:53:07 +0000,42.359428,-71.091885,-2.143467,5.000000,139.570312,0.700000,213.559547,GPS,1
2016-05-11 00:53:08 +0000,42.359415,-71.091869,-1.276585,5.000000,140.273438,0.700000,132.326225,GPS,1
2016-05-11 00:53:09 +0000,42.359399,-71.091849,-0.983006,5.000000,143.437500,1.520000,58.940468,GPS,1
2016-05-11 00:53:10 +0000,42.359382,-71.091833,-1.126774,5.000000,152.226562,1.500000,74.858274,GPS,1
2016-05-11 00:53:11 +0000,42.359363,-71.091815,0.759457,5.000000,152.929688,1.500000,42.049950,GPS,1
2016-05-11 00:53:12 +0000,42.359347,-71.091801,0.864010,5.000000,156.445312,1.360000,31.881857,GPS,1
2016-05-11 00:53:13 +0000,42.359328,-71.091785,1.297726,5.000000,154.687500,1.360000,44.291579,GPS,1
2016-05-11 00:53:14 +0000,42.359309,-71.091768,1.216244,5.000000,150.820312,1.700000,29.116564,GPS,1
2016-05-11 00:53:15 +0000,42.359294,-71.091759,1.390133,5.000000,154.335938,1.110000,35.292573,GPS,1
2016-05-11 00:53:16 +0000,42.359280,-71.091751,1.336147,10.000000,160.664062,1.110000,40.672346,GPS,1
